doi,标题,期刊,年份,作者
10.1038/s41598-020-61672-1,Weak Antilocalization And Anisotropic Magnetoresistance As A Probe Of Surface States In Topological Bi2texse3-X Thin Films,SCIENTIFIC REPORTS,2020,"Gregory M Stephen,Owen A Vail,Jiwei Lu,William A Beck,Patrick J Taylor,Adam L Friedman"
10.1103/PhysRevB.99.245129,"Structural, Transport, And Ultrafast Dynamic Properties Of V1-Xnbxo2 Thin Films",PHYSICAL REVIEW B,2019,"Yuhan Wang,Jiawei Zhang,Yue Ni,Xinzhong Chen,Ryan Mescall,Tamara Isaacs-Smith,Ryan B. Comes,Salinporn Kittiwatanakul,Stuart A. Wolf,Jiwei Lu,Mengkun Liu"
10.1109/TASC.2019.2908254,Growth and characterization of NbTiN films synthesized by reactive bias target ion beam deposition (RBTIBD),IEEE Transactions on Applied Superconductivity,2019,"Michael E. Cyberey,Tannaz Farrahi,Michael B. Eller,Jiwei Lu,Robert Weikle,Omid Noroozian,Arthur W. Lichtenberger"
10.1002/adma.201900251,Phase-Change Hyperbolic Heterostructures for Nanopolaritonics: A Case Study of hBN/VO 2 .,ADVANCED MATERIALS,2019,"Siyuan Dai,Jiawei Zhang,Qiong Ma,Salinporn Kittiwatanakul,Alex McLeod,Xinzhong Chen,Stephanie Gilbert Corder,Kenji Watanabe,Takashi Taniguchi,Jiwei Lu,Qing Dai,Pablo Jarillo-Herrero,Mengkun Liu,D N Basov"
10.1109/TASC.2018.2884967,NbTiN/AlN/NbTiN SIS Junctions Realized by Reactive Bias Target Ion Beam Deposition,IEEE Transactions on Applied Superconductivity,2019,"Michael Cyberey,Tannaz Farrahi,Jiwei Lu,Anthony Kerr,Robert M. Weikle,Arthur W. Lichtenberger"
,Phase change materials for nano-polaritonics: a case study of hBN/VO2 heterostructures.,arXiv: Mesoscale and Nanoscale Physics,2018,"S. Dai,Jingdi Zhang,Q. Ma,Salinporn Kittiwatanakul,A. S. McLeod,Xinzhong Chen,S. N. Gilbert Corder,K. Watanabe,T. Taniguchi,Jiwei Lu,Qing Dai,P. Jarillo-Herrero,Mengkun Liu,D. N. Basov"
10.1103/physrevlett.121.256403,Observation of Weakened V—V Dimers in the Monoclinic Metallic Phase of Strained VO 2,Physical Review Letters,2018,"J. Laverock,V. Jovic,A. A. Zakharov,Y. R. Niu,S. Kittiwatanakul,B. Westhenry,J. W. Lu,S. A. Wolf,K. E. Smith"
10.1088/1361-6463/aaabac,Transport phenomena in SrVO3/SrTiO3 superlattices,JOURNAL OF PHYSICS D-APPLIED PHYSICS,2018,"Man Gu,Stuart A. Wolf,Jiwei Lu"
10.1364/OE.26.025657,Insulator to metal transition induced by surface plasmon polaritons in VO 2 /Au thin films.,OPTICS EXPRESS,2018,"S E Madaras,J Creeden,S Kittiwatanakul,J Lu,I Novikova,R A Lukaszew"
10.1109/ipcon.2018.8527319,Effect Of Surface Plasmons On The Insulator To Metal Transition In Thin Film Vanadium Dioxide,2018 IEEE PHOTONICS CONFERENCE (IPC),2018,"Scott Madaras,Jason Creedem,Salinporn Kittiwatanakul,Jiwei Lu,Irina Novikova,Ale Lukaszew"
,Effects of Surface Plasmonic Electric Field Enhancements on Thin Film Vanadium Dioxide’s Insulator to Metal Transition.,Bulletin of the American Physical Society,2018,"Scott Madaras,Jason Creeden,Salinporn Kittiwatanakul,Jiwei Lu,Irina Novikova,Rosa Lukaszew"
10.1103/PhysRevLett.121.256403,Observation of Weakened V-V Dimers in the Monoclinic Metallic Phase of Strained VO_{2}.,PHYSICAL REVIEW LETTERS,2018,"J Laverock,V Jovic,A A Zakharov,Y R Niu,S Kittiwatanakul,B Westhenry,J W Lu,S A Wolf,K E Smith"
10.1364/oe.26.025657,Insulator to metal transition induced by surface plasmon polaritons in VO 2 /Au thin films,Optics Express,2018,"S. E. Madaras,Jason Creeden,Salinporn Kittiwatanakul,Jiwei Lu,Irina Novikova,R. A. Lukaszew"
10.1116/1.5023723,Surface morphology control of Nb thin films by biased target ion beam deposition,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A,2018,"Salinporn Kittiwatanakul,Nattawut Anuniwat,Nam Dao,Stuart A. Wolf,Jiwei Lu"
10.1117/12.2304303,Tuning of TCR in poly-crystalline VO2 for enhanced IR detection,"Image Sensing Technologies: Materials, Devices, Systems, and Applications V",2018,"Salinporn Kittiwatanakul,Noah Sauber,Michael E. Cyberey,Arthur W. Lichtenberger,Robert M. Weikle,Jiwei Lu"
,Low dc leakage Cr$_{\mathrm{2}}$O$_{\mathrm{3}}$ thin films towards mili-volt switching of exchange bias,Bulletin of the American Physical Society,2017,"Salinporn Kittiwatanakul,Yuhan Wang,Congli Sun,Paul M. Voyles,Jiwei Lu"
,Thickness and substrate dependence of the optical conductivity of niobium dioxide films.,Bulletin of the American Physical Society,2017,"D. J. Lahneman,Zhen Xing,Mitchell Polizzi,Melissa Beebe,R. A. Lukaszew,M. M. Qazilbash,Salinporn Kittiwatanakul,Jiwei Lu,Stuart A. Wolf"
10.1016/j.jmmm.2017.02.011,Spin-torque oscillation in large size nano-magnet with perpendicular magnetic fields,Journal of Magnetism and Magnetic Materials,2017,"Linqiang Luo,Mehdi Kabir,Nam Dao,Salinporn Kittiwatanakul,Michael E. Cyberey,Stuart A. Wolf,Mircea R. Stan,Jiwei Lu"
10.1103/PhysRevB.96.094309,Ultrafast Electron-Lattice Coupling Dynamics In Vo2 And V2o3 Thin Films,PHYSICAL REVIEW B,2017,"Elsa Abreu,Stephanie N. Gilbert Corder,Sun Jin Yun,Siming Wang,Juan Gabriel Ramirez,Kevin G. West,Jingdi Zhang,Salinporn Kittiwatanakul,Ivan K. Schuller,Jiwei Lu,Stuart A. Wolf,Hyun-Tak Kim,Mengkun Liu,Richard D. Averitt"
10.1364/OME.7.000213,Time-resolved light-induced insulator-metal transition in niobium dioxide and vanadium dioxide thin films,OPTICAL MATERIALS EXPRESS,2017,"Melissa Beebe,J. Michael Klopf,Yuhan Wang,Salinporn Kittiwatanakul,Jiwei Lu,Stuart A. Wolf,R. Alejandra Lukaszew"
10.1103/PhysRevB.96.161110,Controlling Phase Separation In Vanadium Dioxide Thin Films Via Substrate Engineering,PHYSICAL REVIEW B,2017,"Stephanie N. Gilbert Corder,Jianjuan Jiang,Xinzhong Chen,Salinporn Kittiwatanakul,I-Cheng Tung,Yi Zhu,Jiawei Zhang,Hans A. Bechtel,Michael C. Martin,G. Lawrence Carr,Jiwei Lu,Stuart A. Wolf,Haidan Wen,Tiger H. Tao,Mengkun Liu"
10.1088/2399-1984/aa8f39,Nano-engineering of electron correlation in oxide superlattices,NANO FUTURES,2017,"J. Laverock,M. Gu,V. Jovic,J. W. Lu,S. A. Wolf,R. M. Qiao,W. Yang,K. E. Smith"
,Ultrafast dynamics of VO$_2$ thin films measured in pump-probe configuration,Bulletin of the American Physical Society,2016,"Elizabeth Radue,Salinporn Kittiwatanakul,Jiwei Lu,Stuart A. Wolf,Zhengping Fu,Masashi Yamaguchi,Enrico Rossi,R. A. Lukaszew,Irina Novikova"
10.1080/09506608.2016.1204097,"Spintronics Technology: Past, Present And Future",INTERNATIONAL MATERIALS REVIEWS,2016,"Jiwei Lu,Eugene Chen,Mehdi Kabir,Mircea R. Stan,Stu Wolf"
,Mircomagnetic Simulation of Amorphous TbFeCo Thin Films with Self Exchange Bias.,Bulletin of the American Physical Society,2016,"Chung Ma,Xiaopu Li,Jiwei Lu,Joseph Poon"
,Magnetotransport properties of Co$_{90}$Fe$_{10}$/Cu/Ni$_{80}$Fe$_{20}$ pseudo-spin-valve with out-of-plane tilted magnetic field,Bulletin of the American Physical Society,2016,"Linqiang Luo,Nam Dao,Salinporn Kittiwatanakul,Stuart A. Wolf,Jiwei Lu"
,Ultrafast Pump-Probe Studies of the Light-Induced MIT and Recovery of Niobium Dioxide Thin Films,Bulletin of the American Physical Society,2016,"Melissa Beebe,J. Michael Klopf,Salinporn Kittiwatanakul,Jiwei Lu,Stuart A. Wolf,R. Alejandra Lukaszew"
,Spin-torque switching in large size nano-magnet with perpendicular magnetic fields.,Bulletin of the American Physical Society,2016,"Linqiang Luo,Mehdi Kabir,Stu Wolf,Mircea R. Stan,Jiwei Lu"
,Threshold Switching Characteristics of Nb/NbO 2 /TiN Vertical Devices,,2016,"yuhan wang,ryan comes,stuart a wolf,jiwei lu"
10.1063/1.4939240,Exchange Bias And Bistable Magneto-Resistance States In Amorphous Tbfeco Thin Films,APPLIED PHYSICS LETTERS,2016,"xiaopu li,chung t ma,jiwei lu,arun devaraj,steven r spurgeon,ryan comes,s joseph poon"
,Self Exchange Bias and Bi-stable Magneto-Resistance States in Amorphous TbFeCo and TbSmFeCo Thin Films.,Bulletin of the American Physical Society,2016,"Chung Ma,Xiaopu Li,Jiwei Lu,Joseph Poon,Ryan Comes,Arun Devaraj,Steven R. Spurgeon"
,Ultrafast terahertz-field-driven ionic response in ferroelectric BaTiO[subscript 3],Physical Review Letters,2016,"Frank W. Chen,Y. Zhu,Shi Liu,Yubo Qi,F. Quirin,Henrik Enquist,Peter Zalden,Te Hu,J. Goodfellow,Meng-Ju Sher,Matthias C. Hoffmann,Diling Zhu,Henrik T. Lemke,James M. Glownia,M. Chollet,Anoop R. Damodaran,Jin-Seong Park,Z. Cai,Il Woong Jung,Matthew J. Highland,Donald A. Walko,John W. Freeland,Paul G. Evans,Arturas Vailionis,Jörgen Larsson,Andrew M. Rappe,Klaus Sokolowski-Tinten,Lane W. Martin,Haidan Wen,Aaron M. Lindenberg,Harold Y. Hwang,Nathaniel C. Brandt,Jiwei Lu,Keith A. Nelson"
10.1063/1.4943769,Magneto-Transport And Domain Wall Scattering In Epitaxy L1(0) Mnal Thin Film,JOURNAL OF APPLIED PHYSICS,2016,"Linqiang Luo,Nattawut Anuniwat,Nam Dao,Yishen Cui,Stuart A. Wolf,Jiwei Lu"
10.1103/PhysRevB.91.245155,Phase Transition In Bulk Single Crystals And Thin Films Of Vo2 By Nanoscale Infrared Spectroscopy And Imaging,PHYSICAL REVIEW B,2015,"mengkun liu,aaron sternbach,martin wagner,tetiana slusar,tai kong,s l budko,salinporn kittiwatanakul,m m qazilbash,a s mcleod,zhe fei,elsa abreu,jingdi zhang,m d goldflam,siyuan dai,guangxin ni,jiwei lu,hans a bechtel,michael c martin,markus b raschke,richard d averitt,stuart a wolf,hyuntak kim,p c canfield,d n basov"
10.1116/1.4906143,Epitaxial niobium dioxide thin films by reactive-biased target ion beam deposition,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A,2015,"yuhan wang,ryan comes,salinporn kittiwatanakul,stuart a wolf,jiwei lu"
,Pinning of Ferroelectric Domain Walls in Nanostructured CoFe$_{2}$O$_{4}$-BiFeO$_{3}$ Composite,Bulletin of the American Physical Society,2015,"keren freedy,ryan comes,kerry siebein,jiwei lu,stuart a wolf"
,A transition in the magneto-transport in the L1$_{0}$ MnAl thin films,,2015,"linqiang luo,jiwei lu,nam dao,yishen cui,stuart a wolf"
10.1557/opl.2015.480,"Simultaneous Spectroscopic, Diffraction and Microscopic Study of the Metal-Insulator Transition of VO 2",,2015,"j laverock,salinporn kittiwatanakul,a a zakharov,y r niu,bin chen,j kuyyalil,stuart a wolf,j w lu,kevin e smith"
10.1557/jmr.2014.413,Radiation Effects On The Magnetism And The Spin Dependent Transport In Magnetic Materials And Nanostructures For Spintronic Applications,JOURNAL OF MATERIALS RESEARCH,2015,"jiwei lu,s joseph poon,stuart a wolf,b d weaver,p j mcmarr,h l hughes,eugene chen"
,Hole doping in VO$_{2}$ thin films,Bulletin of the American Physical Society,2015,"salinporn kittiwatanakul,ryan comes,yuhan wang,stuart a wolf,jiwei lu"
,Effect of inhomogeneties and substrate on the dynamics of the metal-insulator transition in VO$_2$ thin films,,2015,"martin rodriguezvega,matt t simons,e radue,salinporn kittiwatanakul,j lu,stuart a wolf,r a lukaszew,irina novikova,e rossi"
10.1063/1.4923274,Magnetic Properties And Spin Polarization Of Ru Doped Half Metallic Cro2,APPLIED PHYSICS LETTERS,2015,"kevin g west,m s osofsky,i i mazin,nam n h dao,s a wolf,jiwei lu"
10.1103/PhysRevB.91.205140,Modification Of Electronic Structure In Compressively Strained Vanadium Dioxide Films,PHYSICAL REVIEW B,2015,"T.J. Huffman,Peng Xu,A.J. Hollingshad,M. M. Qazilbash,Lei Wang,R. A. Lukaszew,S. Kittiwatanakul,J. Lu,S. A. Wolf"
10.1117/12.2060899,Terahertz Coded Aperture Mask using a Vanadium Dioxide Bowtie Antenna Array,Proceedings of SPIE,2015,"souheil nadri,r percy,lin kittiwatanakul,a arsenovic,jiwei lu,stuart a wolf,robert m weikle"
,Electrically induced Metal-Insulator Transition in Nb/NbO$_{2}$/TiN Devices,Bulletin of the American Physical Society,2015,"yuhan wang,stuart a wolf,jiwei lu"
,Study of microstructure effects on the photo-induced Metal-insulator transition in VO$_2$ thin films grown on Al$_2$O$_3$ and TiO$_2$,Bulletin of the American Physical Society,2015,"e radue,lei wang,salinporn kittiwatanakul,jiwei lu,stuart a wolf,enrico rossi,r a lukaszew,irina novikova"
,Surface Plasmon Resonance and Insulator-Metal Transition in Gold and Vanadium Dioxide Bilayer Films,Bulletin of the American Physical Society,2015,"melissa beebe,lei wang,scott e madaras,j michael klopf,zhaozhu li,david brantley,matthew heimburger,r wincheski,jiwei lu,stuart a wolf,r a lukaszew"
10.1557/opl.2015.454,Optical Studies on VO 2 Thin Films,,2015,"lei wang,melissa beebe,scott e madaras,j m klopf,e radue,zhaozhu li,russell a wincheski,jiwei lu,stuart a wolf,irina novikova,r a lukaszew"
10.1557/opl.2015.454,Optical Studies on VO2 Thin Films,MRS Online Proceedings Library,2015,"Wang  Lei,Beebe  Melissa,Madaras  Scott E.,Klopf  John M.,Radue  Elizabeth,Li  Zhaozhu,Wincheski  Russell A.,Lu  Jiwei,Wolf  Stuart A.,Novikova  Irina,Lukaszew  Rosa A."
10.1002/admi.201300126,Two-Dimensional Mott Insulators In Srvo3 Ultrathin Films,ADVANCED MATERIALS INTERFACES,2014,"Man Gu,Stuart A. Wolf,Jiwei Lu"
10.1002/adom.201470004,Vanadium Dioxide: Distinct Length Scales in the VO2 Metal–Insulator Transition Revealed by Bi‐chromatic Optical Probing (Advanced Optical Materials 1/2014),Advanced Optical Materials,2014,"lei wang,irina novikova,j m klopf,scott e madaras,gwyn p williams,eric i madaras,jiwei lu,stuart a wolf,r a lukaszew"
,Metal-insulator transition in SrTi$_{\mathrm{1-x}}$V$_{\mathrm{x}}$O$_{3}$ thin films,Bulletin of the American Physical Society,2014,"man gu,s a wolf,jiwei lu"
,Effect of thickness on the film strain and metal-semiconductor transition of VO$_{2}$ thin films,Bulletin of the American Physical Society,2014,"Salinporn Kittiwatanakul,Stuart A. Wolf,Jiwei Lu"
,Effect of strain on the dynamics of optically induced metal-insulator transition of VO$_2$ thin films,Bulletin of the American Physical Society,2014,"Elizabeth Radue,Matt T. Simons,Lei Wang,Salinporn Kittiwatanakul,Jiwei Lu,Stuart A. Wolf,R. A. Lukaszew,Irina Novikova"
,Magnetoresistive anomaly in amorphous GdFeCo thin films,Bulletin of the American Physical Society,2014,"nattawut anuniwat,xiaopu li,joseph poon,jiwei lu"
10.1063/1.4893235,Magnetic Damping And Spin Polarization Of Highly Ordered B2 Co2feal Thin Films,JOURNAL OF APPLIED PHYSICS,2014,"yishen cui,jiwei lu,sebastian schafer,behrouz khodadadi,tim mewes,m s osofsky,stuart a wolf"
10.1109/NANOARCH.2014.6880508,Spin torque nano oscillators as key building blocks for the Systems-on-Chip of the future,Nanoscale Architectures,2014,"Mircea R. Stan,Mehdi Kabir,Stuart A. Wolf,Jiwei Lu"
10.1002/admi.201300126,Two-Dimensional Mott Insulators in SrVO3 Ultrathin Films,ADVANCED MATERIALS INTERFACES,2014,"man gu,stuart a wolf,jiwei lu"
,Electrical field induced Metal-Insulator Transition in NbO$_{2}$ thin films at room temperature,Bulletin of the American Physical Society,2014,"Yuhan Wang,Stuart A. Wolf,Jiwei Lu"
,Three Dimensional Infrared Nano-Imaging of Stripe Order in Vanadium Dioxide,Bulletin of the American Physical Society,2014,"mengkun liu,martin wagner,jingdi zhang,a s mcleod,salinporn kittiwatanakul,zhe fei,elsa abreu,m d goldflam,aaron sternbach,siyuan dai,kevin g west,jiwei lu,stuart a wolf,richard d averitt,d n basov"
10.1063/1.4869558,Symmetry Breaking And Geometric Confinement In Vo2: Results From A Three-Dimensional Infrared Nano-Imaging,APPLIED PHYSICS LETTERS,2014,"mengkun liu,martin wagner,jingdi zhang,a s mcleod,salinporn kittiwatanakul,zhe fei,elsa abreu,m d goldflam,aaron sternbach,siyuan dai,kevin g west,jiwei lu,stuart a wolf,richard d averitt,d n basov"
,Optical anisotropy in the metal-to-insulator transition in VO$_2$ thin films,Bulletin of the American Physical Society,2014,"Matt T. Simons,Elizabeth Radue,Lei Wang,Salinporn Kittiwatanakul,Jiwei Lu,Stuart A. Wolf,R. A. Lukaszew,Irina Novikova"
,Effect of displacement damages on physical properties of amorphous TbFeCo thin films,Bulletin of the American Physical Society,2014,"Jiwei Lu,Tom Anuniwat,Xiaopu Li,Joe Poon,Brad Weaver"
10.1002/adom.201300333,Distinct Length Scales in the VO2 Metal–Insulator Transition Revealed by Bi‐chromatic Optical Probing,ADVANCED OPTICAL MATERIALS,2014,"lei wang,irina novikova,j m klopf,scott e madaras,gwyn p williams,eric i madaras,jiwei lu,stuart a wolf,r a lukaszew"
10.1063/1.4893326,Large Epitaxial Bi-Axial Strain Induces A Mott-Like Phase Transition In Vo2,APPLIED PHYSICS LETTERS,2014,"salinporn kittiwatanakul,stuart a wolf,jiwei lu"
10.1063/1.4886412,Method For Characterizing The Contact Resistance Of Metal-Vanadium Dioxide Thin Film Interfaces,APPLIED PHYSICS LETTERS,2014,"r percy,salinporn kittiwatanakul,jiwei lu,mircea r stan,stuart a wolf,robert m weikle"
10.1103/PhysRevLett.113.216402,Direct Observation Of Decoupled Structural And Electronic Transitions And An Ambient Pressure Monocliniclike Metallic Phase Of Vo2,PHYSICAL REVIEW LETTERS,2014,"j laverock,salinporn kittiwatanakul,a a zakharov,yuran niu,borsen chen,stuart a wolf,j w lu,kevin e smith"
,Monte Carlo Simulation of GdFeCo Amorphous Films with Perpendicular Magnetic Anisotropy,Bulletin of the American Physical Society,2014,"xiaopu li,chung t ma,s joseph poon,nattawut anuniwat,jiwei lu"
10.1063/1.4774238,Electron Molecular Beam Epitaxy: Layer-By-Layer Growth Of Complex Oxides Via Pulsed Electron-Beam Deposition,JOURNAL OF APPLIED PHYSICS,2013,"ryan comes,man gu,mikhail khokhlov,hongxue liu,jiwei lu,stuart a wolf"
10.1063/1.4825054,Structural And Magnetic Properties Of Cr-Diluted Cofeb,JOURNAL OF APPLIED PHYSICS,2013,"yishen cui,manli ding,s joseph poon,t paul adl,sahar keshavarz,tim mewes,stuart a wolf,jiwei lu"
10.1103/PhysRevLett.111.096602,Anisotropic Electronic State Via Spontaneous Phase Separation In Strained Vanadium Dioxide Films,PHYSICAL REVIEW LETTERS,2013,"M K Liu,M Wagner,E Abreu,S Kittiwatanakul,A McLeod,Z Fei,M Goldflam,S Dai,M M Fogler,J Lu,S A Wolf,R D Averitt,D N Basov"
,A versatile variable field module for Asylum Cypher scanning probe system,,2013,"hongxue liu,ryan comes,jiwei lu,stuart a wolf,j m hodgson,maarten rutgers"
,Anisotropic Electronic State via Spontaneous Phase Separation in Strained Vanadium Dioxide Films,Physical Review Letters,2013,"d n basov,jiwei lu,m m fogler,shuhui dai,m d goldflam,zhangjun fei,a s mcleod,salinporn kittiwatanakul,m k liu,mary jo wagner,e abreu,stuart a wolf,richard d averitt"
10.1116/1.4802924,"Structural, magnetic, and nanoscale switching properties of BiFeO3 thin films grown by pulsed electron deposition",JOURNAL OF VACUUM SCIENCE & TECHNOLOGY B,2013,"hongxue liu,ryan comes,yonghang pei,jiwei lu,stuart a wolf"
10.1063/1.4798963,Metal-Insulator Transition Induced In Cavo3 Thin Films,JOURNAL OF APPLIED PHYSICS,2013,"gu man,j laverock,bo chen,kevin e smith,lu jiwei"
10.1063/1.4836576,Metal-Insulator Transition In Srti1-Xvxo3 Thin Films,APPLIED PHYSICS LETTERS,2013,"man gu,stuart a wolf,jiwei lu"
,A versatile variable field module for field and angular dependent scanning probe microscopy measurements,,2013,"hongxue liu,ryan comes,jiwei lu,stuart a wolf,j m hodgson,maarten rutgers"
10.1063/1.4817174,Transport Behavior And Electronic Structure Of Phase Pure Vo2 Thin Films Grown On C-Plane Sapphire Under Different O-2 Partial Pressure,JOURNAL OF APPLIED PHYSICS,2013,"salinporn kittiwatanakul,j laverock,dave newby,kevin e smith,stuart a wolf,jiwei lu"
10.1063/1.4788807,Strain-Induced Enhancement Of Coercivity In Amorphous Tbfeco Films,JOURNAL OF APPLIED PHYSICS,2013,"nattawut anuniwat,manli ding,s j poon,stuart a wolf,jiwei lu"
10.1063/1.4794804,Recovery Of The Chemical Ordering In L1(0) Mnal Epitaxial Thin Films Irradiated By 2 Mev Protons,APPLIED PHYSICS LETTERS,2013,"nattawut anuniwat,yishen cui,stuart a wolf,jiwei lu,b d weaver"
10.1063/1.4802952,Interfacial Perpendicular Magnetic Anisotropy And Damping Parameter In Ultra Thin Co2feal Films,APPLIED PHYSICS LETTERS,2013,"yishen cui,behrouz khodadadi,sebastian schafer,tim mewes,jiwei lu,stuart a wolf"
10.1109/NEWCAS.2013.6573632,Nano-Patterned Coupled Spin Torque Nano Oscillator (Stno) Arrays - A Potentially Disruptive Multipurpose Nanotechnology,2013 IEEE 11TH INTERNATIONAL NEW CIRCUITS AND SYSTEMS CONFERENCE (NEWCAS),2013,"mircea r stan,muhammad n kabir,jiwei lu,stefan wolf"
,Self-Assembled Multiferroic Nanocomposites for Use in Magnetic Logic Architecture,Bulletin of the American Physical Society,2013,"Ryan Comes,Mikhail Khokhlov,Hongxue Liu,Jiwei Lu,Stuart A. Wolf"
,Current induced Metal-Semiconductor Transition in VO2 grown on Pt,Bulletin of the American Physical Society,2013,"Jiwei Lu,Salinporn Kittiwatanakul,Stuart A. Wolf"
,T$_{c}$ anisotropy and phase separation in strained Vanadium Dioxide films,Bulletin of the American Physical Society,2013,"Mengkun Liu,Martin Wagner,Elsa Abreu,Salinporn Kittiwatanakul,Alexander S. McLeod,Michael Goldflam,Zhe Fei,Siyuan Dai,Michael M. Fogler,Jiwei Lu,Stuart A. Wolf,Richard D. Averitt,D.N. Basov"
,The Effect of Doping on the Metal-Semiconductor Transition in VO$_{2}$,Bulletin of the American Physical Society,2013,"salinporn kittiwatanakul,s a wolf,jiwei lu"
,Transport phenomena in SrVO$_3$ thin films,Bulletin of the American Physical Society,2013,"Man Gu,Stuart A. Wolf,Jiwei Lu"
,Effect of proton irradiation on the magnetic and magneto-transport properties of TbFeCo metglass,Bulletin of the American Physical Society,2013,"Nattawut Anuniwat,Manli Ding,Joseph Poon,Jiwei Lu,Brad Weaver"
,Gilbert damping parameter characterization in perpendicular magnetized Co$_{2}$FeAl films,Bulletin of the American Physical Society,2013,"Yishen Cui,Jiwei Lu,Behrouz Khodadadi,Sebastian Sch ""afer,Tim Mewes,Stuart A. Wolf"
,VO$_2$ and V$_2$O$_3$: different pathways for the same phase transition?,Bulletin of the American Physical Society,2013,"Elsa Abreu,Jingdi Zhang,Siming Wang,Kun Geng,L. Cao,Salinporn Kittiwatanakul,Jiwei Lu,M. K. Liu,Juan Gabriel Ramirez,Stuart A. Wolf,Ivan K. Schuller,Richard D. Averitt"
,Correlation of Valence State and Transport Properties in VO$_{2}$ Films,Bulletin of the American Physical Society,2012,"Salinporn Kittiwatanakul,J. Laverock,Stuart A. Wolf,Jiwei Lu"
10.1109/TMAG.2012.2198451,Progress and Prospects of Spin Transfer Torque Random Access Memory,IEEE Transactions on Magnetics,2012,"e chen,dmytro apalkov,a driskillsmith,alexey vasilyevitch khvalkovskiy,d lottis,kiseok moon,vladimir nikitin,a ong,xiaoping tang,steven m watts,r k kawakami,mohamad towfik krounbi,stuart a wolf,s j poon,j w lu,avik w ghosh,mircea r stan,w h butler,tim mewes,s k gupta,c k a mewes,p b visscher,r a lukaszew"
,Magnetic Characterization of heavily proton-irradiated MnAl Hall bars,Bulletin of the American Physical Society,2012,"Marc Costantine,Nattawut Anuniwat,Yishen Cui,Stu Wolf,Jiwei Lu,Brad Weaver"
10.1016/j.jmmm.2011.08.033,Microstructural and domain effects in epitaxial CoFe 2 O 4 films on MgO with perpendicular magnetic anisotropy,Journal of Magnetism and Magnetic Materials,2012,"ryan comes,man gu,mikhail khokhlov,jiwei lu,s a wolf"
10.1364/ol.37.004335,Surface plasmon polaritons in VO 2 thin films for tunable low-loss plasmonic applications,Optics Letters,2012,"Lei Wang,E. Radue,Salinporn Kittiwatanakul,Cesar Clavero,Jiwei Lu,Stuart A. Wolf,Irina Novikova,Rosa A. Lukaszew"
10.1103/PhysRevB.85.081104,Strain Dependence Of Bonding And Hybridization Across The Metal-Insulator Transition Of Vo2,PHYSICAL REVIEW B,2012,"j laverock,l f j piper,a r h preston,borsen chen,j mcnulty,kevin e smith,salinporn kittiwatanakul,j w lu,stuart a wolf,p a glans,j h guo"
10.1063/1.3679076,Enhanced Magnetic And Electrical Properties In Amorphous Ge:Mn Thin Films By Non-Magnetic Codoping,JOURNAL OF APPLIED PHYSICS,2012,"yin wenjing,copeland kell,christopher j duska,lu jiwei,jerrold a floro,he li,r a hull,melissa commisso dolph"
